x,y,label
16.96043,15.83969,1.00000
10.40837,20.93218,1.00000
2.80383,18.09563,0.00000
-2.05308,-25.59721,0.00000
-21.12814,-4.27787,0.00000
8.41294,3.27043,1.00000
-7.77499,10.95074,1.00000
9.45797,21.95200,1.00000
-27.85916,2.66010,1.00000
16.30789,0.27845,0.00000
3.23879,-6.75769,1.00000
2.80306,12.86516,1.00000
-18.66197,8.23752,0.00000
20.00432,13.44807,1.00000
21.43423,-1.97607,1.00000
5.56911,-25.32680,0.00000
10.13814,12.97922,0.00000
-16.53382,-3.02813,1.00000
-7.58969,-21.86796,0.00000
-2.83603,-11.55551,0.00000
-26.44759,7.81322,1.00000
-6.47819,25.96358,1.00000
0.38817,4.82197,0.00000
-11.84204,-21.91096,0.00000
-9.76452,25.13649,1.00000
8.08477,-11.32030,0.00000
4.39236,18.91260,0.00000
8.45595,14.30424,0.00000
-16.95492,12.48730,0.00000
5.12340,10.88146,1.00000
-18.78577,-12.88392,0.00000
0.01044,-6.86943,1.00000
13.20551,10.23241,0.00000
-1.67075,-6.98980,1.00000
-19.45541,5.48625,0.00000
-6.70537,-24.47779,0.00000
10.57005,22.65026,1.00000
17.30812,-21.23219,0.00000
27.78351,-1.91996,0.00000
-3.11900,18.68492,0.00000
5.92718,16.69703,0.00000
17.90968,15.71407,1.00000
-24.48856,13.48464,1.00000
-6.17668,18.13010,0.00000
-3.76565,24.72971,1.00000
-17.22451,10.94935,0.00000
29.16540,-3.37218,0.00000
-3.17063,-24.11977,0.00000
-14.31170,3.02488,1.00000
-17.09187,-5.30156,1.00000
-1.13155,-24.83434,0.00000
-17.05258,-15.81090,0.00000
-14.04418,-9.32017,1.00000
11.05518,-23.90734,0.00000
11.07110,-22.99479,0.00000
18.40283,-17.24317,0.00000
15.34232,-21.94959,0.00000
2.87306,2.67276,0.00000
21.69155,-1.52317,1.00000
-15.05949,12.21391,0.00000
-6.35926,24.54057,1.00000
-14.06037,-19.36884,0.00000
21.58909,4.51164,1.00000
20.65202,-18.62966,0.00000
24.55176,-10.98215,0.00000
-12.71409,-10.55868,1.00000
-10.45286,-22.49048,0.00000
-29.29697,4.79082,1.00000
14.78397,-21.81179,0.00000
-7.43302,-14.80279,1.00000
12.43247,-23.36115,0.00000
0.53955,-25.29419,0.00000
-3.31222,-18.88796,1.00000
8.38552,-3.58043,1.00000
5.95692,-18.18542,1.00000
15.01646,-12.83192,1.00000
-10.01785,16.58381,0.00000
-15.64974,21.51843,1.00000
-7.39363,23.83888,1.00000
0.29672,18.77426,0.00000
-21.29999,-2.48049,0.00000
-14.52794,13.46955,0.00000
21.40846,5.45251,1.00000
-3.33549,-11.98103,0.00000
-18.63082,-12.38866,0.00000
-7.05314,10.88872,1.00000
9.94875,-24.49992,0.00000
9.50395,22.83827,1.00000
7.55002,15.00568,0.00000
-9.21264,-7.92824,0.00000
-4.52209,0.24504,1.00000
-14.30585,-19.88085,0.00000
8.51039,-25.37425,0.00000
-14.36477,6.79272,1.00000
-3.16200,25.73395,1.00000
-15.98098,-15.60583,0.00000
19.69317,11.25668,1.00000
6.18966,-17.93872,1.00000
4.23217,2.06386,0.00000
-20.51920,9.57177,0.00000
26.20420,-8.93103,0.00000
15.47435,-14.41014,1.00000
11.04368,-22.75807,0.00000
-6.92585,12.23774,1.00000
15.41285,-12.65137,1.00000
10.11518,23.81054,1.00000
12.48715,-16.53024,1.00000
-14.32346,15.14700,0.00000
-8.94478,11.63585,1.00000
10.60093,-23.18337,0.00000
-21.66377,-1.55802,0.00000
13.00730,20.18665,1.00000
17.59366,-9.18700,1.00000
-5.32772,18.86527,0.00000
27.87103,-1.03965,0.00000
-6.44639,24.10949,1.00000
-5.64824,19.49135,0.00000
13.25884,10.21017,0.00000
3.44441,11.84095,1.00000
20.14347,-17.51932,0.00000
18.61537,-8.34828,1.00000
4.68126,23.81492,1.00000
13.93420,8.84096,0.00000
3.08538,-6.92703,1.00000
13.22271,-3.42471,0.00000
-4.04878,24.86128,1.00000
19.42300,-8.40857,1.00000
4.12764,2.02682,0.00000
-26.19324,6.52154,1.00000
12.35695,13.80039,0.00000
-13.73309,15.61835,0.00000
7.23768,-18.72518,1.00000
-13.36210,4.00259,1.00000
14.72046,6.54354,0.00000
8.01503,-23.33351,0.00000
9.36189,4.93718,1.00000
-21.08707,-7.43155,0.00000
-27.88322,4.08099,1.00000
-14.26126,-9.22560,1.00000
18.30531,-10.13557,1.00000
-7.44710,-8.66650,0.00000
-5.32770,23.82264,1.00000
25.57709,-11.41314,0.00000
0.98075,25.39135,1.00000
10.48342,1.97758,1.00000
2.38036,-5.97380,1.00000
-20.56446,-8.08716,0.00000
-14.94248,-19.35974,0.00000
-20.96048,-9.82555,0.00000
20.76745,7.91643,1.00000
15.26581,-22.21456,0.00000
9.52419,15.89707,0.00000
27.37353,-6.28021,0.00000
21.54069,-2.85612,1.00000
4.85164,10.45577,1.00000
-18.72275,-15.57979,0.00000
-14.01499,-9.72867,1.00000
3.05445,-19.80173,1.00000
-18.25907,17.53027,1.00000
-21.19547,-4.39405,0.00000
18.61617,14.53864,1.00000
12.07893,-15.20786,1.00000
-6.64027,17.70582,0.00000
18.20185,11.77602,1.00000
-2.98025,-2.14231,1.00000
20.22080,-15.98312,0.00000
14.18529,-3.36446,0.00000
-24.07163,12.19662,1.00000
-2.97518,-4.49342,1.00000
-2.95025,-13.11667,0.00000
27.57322,-7.00686,0.00000
-5.52346,-17.47582,1.00000
7.50433,-23.84663,0.00000
-12.92633,-20.24068,0.00000
8.76511,5.00451,1.00000
-8.17262,-21.99143,0.00000
12.68370,-22.85867,0.00000
-17.19265,-16.45632,0.00000
-9.15922,24.40721,1.00000
0.61364,-7.47150,1.00000
-12.71742,-10.18256,1.00000
-0.43343,-17.58283,1.00000
21.74801,-0.88161,1.00000
-7.51471,16.93673,0.00000
1.33435,19.51713,0.00000
9.98322,-9.89041,0.00000
-1.27153,-4.09721,1.00000
16.06747,-4.34678,0.00000
-4.17505,25.29145,1.00000
27.11310,-8.09989,0.00000
-6.57669,-10.75856,0.00000
-14.03410,-20.16998,0.00000
-22.44463,-2.71492,0.00000
11.21331,-16.18368,1.00000
-4.83854,-17.63650,1.00000
19.05334,-19.76016,0.00000
22.54669,-17.17011,0.00000
-5.08276,4.97668,0.00000
-16.16882,-17.54043,0.00000
-11.09644,-12.77991,1.00000
-21.72971,-9.13691,0.00000
-2.02989,24.87174,1.00000
4.61807,23.28784,1.00000
17.57133,-20.08460,0.00000
14.17153,-5.40815,0.00000
-18.03266,-15.28717,0.00000
-19.12687,18.04125,1.00000
4.96134,18.25869,0.00000
20.46392,12.03992,1.00000
-20.73463,0.59833,0.00000
4.66710,9.39183,1.00000
20.53121,-6.00608,1.00000
-27.83195,8.81235,1.00000
15.59735,5.96266,0.00000
-19.31252,6.85313,0.00000
-4.96306,24.57116,1.00000
6.89722,-6.11150,1.00000
2.64887,10.80011,1.00000
10.99639,-9.73419,0.00000
-9.39034,11.25495,1.00000
12.13032,20.53518,1.00000
21.80558,7.33498,1.00000
24.30330,-11.97618,0.00000
-15.07280,-7.44011,1.00000
21.73096,2.66810,1.00000
-19.23594,8.76302,0.00000
-5.43889,-11.04338,0.00000
7.50779,-12.03181,0.00000
-8.18654,3.00043,0.00000
-8.12084,2.54980,0.00000
-0.55851,18.60666,0.00000
20.64799,7.72335,1.00000
26.51652,-8.12220,0.00000
12.52881,-7.86577,0.00000
12.85932,-7.38674,0.00000
6.29276,9.89977,1.00000
11.12698,13.41702,0.00000
26.91355,-0.49247,0.00000
-4.90344,13.48449,1.00000
-21.70553,2.33820,0.00000
-1.40486,-19.11775,1.00000
-20.62821,4.38145,0.00000
24.93552,-8.52857,0.00000
3.07872,3.21887,0.00000
-18.14316,8.44756,0.00000
-11.84421,6.82684,1.00000
-15.69315,-6.42331,1.00000
-24.31421,11.42300,1.00000
-21.75446,0.15270,0.00000
-13.75829,-8.11836,1.00000
18.44221,-10.10401,1.00000
-16.27595,-19.91142,0.00000
-22.06079,15.52004,1.00000
8.83801,-10.61853,0.00000
5.65907,-24.62667,0.00000
10.70944,-16.84741,1.00000
1.59569,5.65878,0.00000
19.32263,10.98578,1.00000
15.38108,-21.25347,0.00000
-6.04792,4.89763,0.00000
13.76854,20.37539,1.00000
11.09461,21.99994,1.00000
6.93856,23.06070,1.00000
15.55341,0.04852,0.00000
0.08195,25.34298,1.00000
8.25972,-10.55613,0.00000
16.53784,-13.02832,1.00000
21.63490,9.80430,1.00000
-15.98039,13.76643,0.00000
-18.12512,19.37654,1.00000
-17.14791,20.81281,1.00000
20.26087,-8.80301,1.00000
8.25258,-2.07429,1.00000
-4.03312,-9.80332,0.00000
-15.45797,-5.92978,1.00000
4.92929,-17.46593,1.00000
21.22958,-15.55586,0.00000
-25.05547,12.13337,1.00000
-2.75885,13.14709,1.00000
-3.51192,-4.63245,1.00000
2.34243,-18.81817,1.00000
-22.45493,14.82312,1.00000
-11.90291,16.31686,0.00000
-14.39259,7.14305,1.00000
21.99381,6.71545,1.00000
1.44209,-18.48652,1.00000
22.40060,5.16668,1.00000
-4.51132,19.57465,0.00000
0.45084,-7.14321,1.00000
1.67590,13.63361,1.00000
2.78894,25.81416,1.00000
-21.60319,-9.11655,0.00000
-8.46209,11.60740,1.00000
28.53499,-3.65145,0.00000
22.56100,-14.91602,0.00000
19.47121,-7.02036,1.00000
1.92056,25.28825,1.00000
5.90835,-25.32410,0.00000
15.29825,-15.27966,1.00000
-11.55860,-21.49062,0.00000
-2.21039,18.80778,0.00000
1.47147,11.75304,1.00000
-28.31438,2.54323,1.00000
-9.15595,-4.22073,0.00000
26.63690,-9.72170,0.00000
16.25676,18.37798,1.00000
1.50807,11.35241,1.00000
4.78887,-17.88383,1.00000
-18.07177,-14.30473,0.00000
5.53834,17.01710,0.00000
18.95582,-20.40863,0.00000
14.10887,-6.04494,0.00000
27.69324,-3.01057,0.00000
-23.08304,14.96920,1.00000
-21.73513,-7.61350,0.00000
-4.71172,-17.83667,1.00000
13.20570,-14.59574,1.00000
14.58881,18.41051,1.00000
9.56702,15.23360,0.00000
0.77269,-12.03124,0.00000
-1.01040,-17.70566,1.00000
15.99672,-19.01064,0.00000
-21.89819,18.19826,1.00000
-16.39150,12.50384,0.00000
21.12965,-14.26416,0.00000
10.06058,13.24702,0.00000
-18.71832,-15.27160,0.00000
28.90170,-0.98727,0.00000
8.01313,-24.85524,0.00000
-4.42787,6.30453,0.00000
13.34628,20.08623,1.00000
-21.08413,5.89498,0.00000
-20.94653,4.40401,0.00000
15.79930,-20.46779,0.00000
-18.89053,7.13615,0.00000
-15.70681,13.68656,0.00000
-10.98198,15.79046,0.00000
18.31828,-12.06475,1.00000
-25.42240,11.65334,1.00000
-6.75686,5.21827,0.00000
-13.89554,22.12617,1.00000
25.10643,-12.39871,0.00000
-5.08666,24.75975,1.00000
-8.11647,-21.89620,0.00000
-6.67411,-16.90769,1.00000
-13.63817,-11.29859,1.00000
10.52746,-23.50054,0.00000
13.72653,10.03261,0.00000
6.83052,-5.18392,1.00000
-22.02821,-3.13507,0.00000
-27.24561,8.50919,1.00000
-9.38595,9.83207,1.00000
-4.31386,-24.70172,0.00000
12.70632,-23.26418,0.00000
-7.33387,19.07432,0.00000
-7.01775,-8.44432,0.00000
-6.68758,5.77668,0.00000
-9.27428,0.91286,0.00000
14.20531,19.08913,1.00000
14.11623,-20.15557,0.00000
-3.38982,-17.69441,1.00000
-15.35000,-17.87795,0.00000
9.10890,-0.07102,1.00000
18.50308,14.23945,1.00000
-14.59024,2.69988,1.00000
15.11117,-13.63252,1.00000
0.75458,18.71889,0.00000
19.44830,12.09502,1.00000
-25.77451,11.61434,1.00000
18.39748,-9.46642,1.00000
-14.48484,-7.17445,1.00000
-3.61166,25.98356,1.00000
-15.90544,-17.57026,0.00000
2.12152,24.82388,1.00000
-15.32831,21.55950,1.00000
-7.52013,2.02095,0.00000
14.46588,18.91177,1.00000
0.50604,-19.34386,1.00000
14.49263,-14.31524,1.00000
24.58960,-13.73621,0.00000
22.67858,5.91040,1.00000
22.14461,-2.56326,1.00000
25.73263,-11.38560,0.00000
-1.21961,25.76336,1.00000
4.15208,24.62415,1.00000
-7.89496,1.87599,0.00000
-2.96200,-5.32062,1.00000
-16.28607,20.48482,1.00000
1.42806,-25.09585,0.00000
-0.18175,-19.07960,1.00000
15.61874,2.65198,0.00000
16.72170,-21.33360,0.00000
-10.41294,-14.84555,1.00000
-3.60264,13.34843,1.00000
15.17697,18.94369,1.00000
-8.00494,-9.48112,0.00000
-4.47828,-10.67236,0.00000
9.14403,-24.08358,0.00000
-24.53471,14.44406,1.00000
-9.53176,-5.93456,0.00000
26.05053,-11.26997,0.00000
0.07141,-6.89573,1.00000
16.35833,-1.44938,0.00000
23.09625,-15.75124,0.00000
-11.38119,24.00479,1.00000
21.40480,-3.48636,1.00000
25.23294,-11.50901,0.00000
-5.77223,4.74822,0.00000
6.89639,23.44059,1.00000
-27.85657,2.35060,1.00000
9.52855,22.90861,1.00000
-20.39771,2.65212,0.00000
6.58953,-3.67555,1.00000
-7.16049,-24.53330,0.00000
12.05259,-23.22985,0.00000
-18.16393,8.78437,0.00000
-23.93885,13.44734,1.00000
2.92585,-6.44299,1.00000
-18.12543,-14.66018,0.00000
-3.56555,18.71786,0.00000
7.83218,-3.57481,1.00000
-19.33384,20.12331,1.00000
-21.89077,2.08652,0.00000
-28.25872,0.31080,1.00000
12.29598,21.57830,1.00000
-3.07167,-11.29788,0.00000
-1.07061,-24.56803,0.00000
15.26247,-12.49481,1.00000
-3.84444,-1.54453,1.00000
21.42547,0.77905,1.00000
-2.05024,19.75152,0.00000
9.12841,-9.96993,0.00000
-18.30342,9.52367,0.00000
0.80743,7.23882,0.00000
-12.90438,-11.09857,1.00000
27.41622,-6.19362,0.00000
-0.77829,-6.22720,1.00000
-1.19846,10.48761,1.00000
-1.54691,23.68271,1.00000
23.20642,-12.99466,0.00000
14.66452,7.57496,0.00000
15.76731,2.57313,0.00000
15.81768,-3.05713,0.00000
13.55018,-5.41576,0.00000
19.73481,-7.23491,1.00000
-18.40187,19.13525,1.00000
-20.65174,16.84286,1.00000
-15.53112,-8.79362,1.00000
27.79330,-1.08643,0.00000
-15.15786,14.99873,0.00000
6.88020,-23.64010,0.00000
21.28222,6.49493,1.00000
-7.80876,3.63649,0.00000
4.78285,-18.45353,1.00000
-20.39573,-4.47653,0.00000
-27.83786,2.51720,1.00000
1.53514,-18.38566,1.00000
-2.01815,25.27702,1.00000
17.37627,-12.41825,1.00000
17.66250,-9.91381,1.00000
9.49330,15.31721,0.00000
20.19116,9.78414,1.00000
-10.59143,8.48406,1.00000
-7.94162,-22.12120,0.00000
10.65973,20.72592,1.00000
15.06809,2.40970,0.00000
21.33062,2.31552,1.00000
-1.70894,-24.38222,0.00000
-16.66345,-3.36109,1.00000
-9.21951,9.98882,1.00000
5.23271,10.99125,1.00000
15.16020,5.57402,0.00000
2.51144,3.14361,0.00000
-27.57913,2.41973,1.00000
12.50861,-21.92609,0.00000
-16.70090,1.91432,1.00000
-15.33973,3.30936,1.00000
-11.98043,23.28934,1.00000
17.32170,14.89342,1.00000
-11.81378,-21.79523,0.00000
-27.02909,6.43784,1.00000
-0.74476,24.47433,1.00000
14.41964,8.90724,0.00000
13.47890,-21.45050,0.00000
27.86792,-2.00213,0.00000
9.94625,-8.86172,0.00000
8.37514,-24.28533,0.00000
20.90003,-4.16365,1.00000
-14.63075,-6.66973,1.00000
19.83346,-3.43527,1.00000
-20.52480,-7.58234,0.00000
21.27283,-16.11029,0.00000
-23.93764,12.38792,1.00000
-5.68865,26.60218,1.00000
-25.00261,11.28946,1.00000
-10.74415,-14.38883,1.00000
-21.34584,3.15540,0.00000
0.04882,-11.01890,0.00000
-7.86624,2.78735,0.00000
-25.82068,10.26742,1.00000
-21.08334,-8.60445,0.00000
-12.79901,-8.00574,1.00000
0.81458,18.51692,0.00000
-5.48220,20.42065,0.00000
-16.71524,-15.67387,0.00000
-13.57345,-19.13616,0.00000
-9.41253,-15.01389,1.00000
15.13200,-0.85125,0.00000
24.09425,-11.48318,0.00000
-12.89935,-9.87141,1.00000
-0.42775,-24.93119,0.00000
27.01785,-0.81104,0.00000
-21.73266,16.01903,1.00000
-7.11430,25.20536,1.00000
13.16536,-22.59196,0.00000
-12.49025,-20.34848,0.00000
-6.24208,-10.50910,0.00000
9.81863,-17.30728,1.00000
-3.76823,-11.41361,0.00000
-21.86773,-0.01472,0.00000
23.25363,-13.09720,0.00000
20.93246,5.02926,1.00000
-14.71180,21.88593,1.00000
-0.85951,13.78577,1.00000
-14.81779,-0.35235,1.00000
17.17855,-11.64370,1.00000
24.13566,-11.00024,0.00000
14.26311,-15.19012,1.00000
2.88126,5.57519,0.00000
8.87298,-17.27761,1.00000
5.86927,23.90216,1.00000
-10.07066,23.08758,1.00000
-12.34034,-19.54000,0.00000
-11.13017,-20.75620,0.00000
-12.18452,22.92099,1.00000
8.62263,0.73285,1.00000
-20.04279,-10.16265,0.00000
-8.69848,-5.10661,0.00000
0.30587,-10.68086,0.00000
8.28747,-18.53385,1.00000
14.11794,-3.57470,0.00000
-6.16274,-7.86006,0.00000
0.25089,16.84118,0.00000
-25.33995,9.78423,1.00000
-24.81615,11.35283,1.00000
-14.83018,4.31990,1.00000
-17.43259,10.61075,0.00000
-12.09686,13.15790,0.00000
4.73243,23.09520,1.00000
-20.95036,7.18370,0.00000
-9.89908,1.68529,0.00000
-21.81557,-0.32372,0.00000
-19.48486,7.54892,0.00000
21.15093,-14.99427,0.00000
-16.51796,20.50049,1.00000
1.37365,11.79530,1.00000
-25.15682,10.03805,1.00000
9.46009,3.69250,1.00000
17.83768,-19.02101,0.00000
22.01017,-15.24827,0.00000
6.17274,-18.08354,1.00000
18.29319,14.55990,1.00000
5.61393,-12.38571,0.00000
28.00189,-0.61813,0.00000
-2.00121,19.52401,0.00000
-6.03339,-23.77254,0.00000
-13.22271,5.90443,1.00000
26.97656,-8.10385,0.00000
-21.78266,-2.80301,0.00000
9.35913,-9.86639,0.00000
-21.69104,-8.70174,0.00000
21.38861,4.80374,1.00000
-23.10206,-1.45951,0.00000
9.04451,15.21963,0.00000
2.73358,-25.31230,0.00000
-8.10332,2.16707,0.00000
-7.65064,24.39115,1.00000
25.33053,-10.82952,0.00000
5.15133,9.47676,1.00000
14.84649,10.52555,0.00000
-19.67485,17.58028,1.00000
-18.80132,10.62989,0.00000
